"date","country","value"
2017-05-21,"US",2202
2017-05-22,"US",2209
2017-05-23,"US",2324
2017-05-24,"US",2307
2017-05-25,"US",2185
2017-05-26,"US",2383
2017-05-27,"US",2318
2017-05-28,"US",2518
2017-05-29,"US",2656
2017-05-30,"US",2649
2017-05-31,"US",2536
2017-06-01,"US",2545
2017-06-02,"US",2670
2017-06-03,"US",2615
2017-06-04,"US",2637
2017-06-05,"US",2606
2017-06-06,"US",2753
2017-06-07,"US",2853
2017-06-08,"US",2945
2017-06-09,"US",2789
2017-06-10,"US",2931
2017-06-11,"US",3028
2017-06-12,"US",3009
2017-06-13,"US",2938
2017-06-14,"US",2968
2017-06-15,"US",2791
2017-06-16,"US",2794
2017-06-17,"US",2732
2017-06-18,"US",2771
2017-06-19,"US",2779
2017-06-20,"US",2770
2017-06-21,"US",2830
2017-06-22,"US",2826
2017-06-23,"US",2862
2017-06-24,"US",2731
2017-06-25,"US",2813
2017-06-26,"US",2836
2017-06-27,"US",2848
2017-06-28,"US",2883
2017-06-29,"US",2859
2017-06-30,"US",2820
2017-07-01,"US",2654
2017-07-02,"US",2711
2017-07-03,"US",2598
2017-07-04,"US",2613
2017-07-05,"US",2586
2017-07-06,"US",2730
2017-07-07,"US",2743
2017-07-08,"US",2723
2017-07-09,"US",2609
2017-07-10,"US",2652
2017-07-11,"US",2642
2017-07-12,"US",2616
2017-07-13,"US",2613
2017-07-14,"US",2751
2017-07-15,"US",2622
2017-07-16,"US",2627
2017-07-17,"US",2610
2017-07-18,"US",2639
2017-07-19,"US",2542
2017-07-20,"US",2452
2017-07-21,"US",2454
2017-07-22,"US",2581
2017-07-23,"US",2675
2017-07-24,"US",2709
2017-07-25,"US",2835
2017-07-26,"US",2790
2017-07-27,"US",2922
2017-07-28,"US",2939
2017-07-29,"US",2883
2017-07-30,"US",2932
2017-07-31,"US",2988
2017-08-01,"US",2984
2017-08-02,"US",2934
2017-08-03,"US",2990
2017-08-04,"US",2949
2017-08-05,"US",2883
2017-08-06,"US",2865
2017-08-07,"US",2902
2017-08-08,"US",2986
2017-08-09,"US",2987
2017-08-10,"US",3027
2017-08-11,"US",3169
2017-08-12,"US",3142
2017-08-13,"US",3132
2017-08-14,"US",3149
2017-08-15,"US",3027
2017-08-16,"US",3009
2017-08-17,"US",3052
2017-08-18,"US",3166
2017-08-19,"US",3309
2017-08-20,"US",3407
2017-08-21,"US",3319
2017-08-22,"US",3201
2017-08-23,"US",3094
2017-08-24,"US",3214
2017-08-25,"US",3227
2017-08-26,"US",3260
2017-08-27,"US",3347
2017-08-28,"US",3187
2017-08-29,"US",3141
2017-08-30,"US",2969
2017-08-31,"US",3021
2017-09-01,"US",3093
2017-09-02,"US",3035
2017-09-03,"US",3111
2017-09-04,"US",3232
2017-09-05,"US",3074
2017-09-06,"US",3116
2017-09-07,"US",3266
2017-09-08,"US",3295
2017-09-09,"US",3311
2017-09-10,"US",3301
2017-09-11,"US",3234
2017-09-12,"US",3226
2017-09-13,"US",3237
2017-09-14,"US",3238
2017-09-15,"US",3146
2017-09-16,"US",3074
2017-09-17,"US",2929
2017-09-18,"US",3036
2017-09-19,"US",2960
2017-09-20,"US",2974
2017-09-21,"US",2876
2017-09-22,"US",2762
2017-09-23,"US",2763
2017-09-24,"US",2701
2017-09-25,"US",2760
2017-09-26,"US",2872
2017-09-27,"US",2785
2017-09-28,"US",2781
2017-09-29,"US",2811
2017-09-30,"US",2782
2017-10-01,"US",2775
2017-10-02,"US",2728
2017-10-03,"US",2824
2017-10-04,"US",2721
2017-10-05,"US",2706
2017-10-06,"US",2613
2017-10-07,"US",2709
2017-10-08,"US",2668
2017-10-09,"US",2633
2017-10-10,"US",2660
2017-10-11,"US",2646
2017-10-12,"US",2642
2017-10-13,"US",2772
2017-10-14,"US",2585
2017-10-15,"US",2640
2017-10-16,"US",2756
2017-10-17,"US",2785
2017-10-18,"US",2856
2017-10-19,"US",2752
2017-10-20,"US",2747
2017-10-21,"US",2696
2017-10-22,"US",2787
2017-10-23,"US",2799
2017-10-24,"US",2894
2017-10-25,"US",2864
2017-10-26,"US",2895
2017-10-27,"US",2779
2017-10-28,"US",2766
2017-10-29,"US",2795
2017-10-30,"US",2809
2017-10-31,"US",2769
2017-11-01,"US",2764
2017-11-02,"US",2832
2017-11-03,"US",2958
2017-11-04,"US",2989
2017-11-05,"US",3050
2017-11-06,"US",2978
2017-11-07,"US",2957
2017-11-08,"US",2870
2017-11-09,"US",2855
2017-11-10,"US",2858
2017-11-11,"US",2770
2017-11-12,"US",2804
2017-11-13,"US",2801
2017-11-14,"US",2777
2017-11-15,"US",2861
2017-11-16,"US",2806
2017-11-17,"US",2650
2017-11-18,"US",2643
2017-11-19,"US",2622
2017-11-20,"US",2619
2017-11-21,"US",2648
2017-11-22,"US",2809
2017-11-23,"US",2706
2017-11-24,"US",2724
2017-11-25,"US",2622
2017-11-26,"US",2633
2017-11-27,"US",2527
2017-11-28,"US",2456
2017-11-29,"US",2476
2017-11-30,"US",2487
2017-12-01,"US",2582
2017-12-02,"US",2692
2017-12-03,"US",2664
2017-12-04,"US",2590
2017-12-05,"US",2596
2017-12-06,"US",2723
2017-12-07,"US",2608
2017-12-08,"US",2652
2017-12-09,"US",2654
2017-12-10,"US",2684
2017-12-11,"US",2801
2017-12-12,"US",2781
2017-12-13,"US",2780
2017-12-14,"US",2765
2017-12-15,"US",2687
2017-12-16,"US",2822
2017-12-17,"US",2928
2017-12-18,"US",2809
2017-12-19,"US",2799
2017-12-20,"US",2660
2017-12-21,"US",2699
2017-12-22,"US",2674
2017-12-23,"US",2735
2017-12-24,"US",2711
2017-12-25,"US",2712
2017-12-26,"US",2833
2017-12-27,"US",2783
2017-12-28,"US",2715
2017-12-29,"US",2734
2017-12-30,"US",2593
2017-12-31,"US",2531
2018-01-01,"US",2455
2018-01-02,"US",2433
2018-01-03,"US",2443
2018-01-04,"US",2514
2018-01-05,"US",2356
2018-01-06,"US",2489
2018-01-07,"US",2470
2018-01-08,"US",2497
2018-01-09,"US",2524
2018-01-10,"US",2511
2018-01-11,"US",2428
2018-01-12,"US",2523
2018-01-13,"US",2641
2018-01-14,"US",2576
2018-01-15,"US",2714
2018-01-16,"US",2673
2018-01-17,"US",2683
2018-01-18,"US",2728
2018-01-19,"US",2845
2018-01-20,"US",2918
2018-01-21,"US",2877
2018-01-22,"US",2879
2018-01-23,"US",2861
2018-01-24,"US",2860
2018-01-25,"US",2843
2018-01-26,"US",2755
2018-01-27,"US",2688
2018-01-28,"US",2870
2018-01-29,"US",2867
2018-01-30,"US",2844
2018-01-31,"US",2718
2018-02-01,"US",2778
2018-02-02,"US",2859
2018-02-03,"US",2818
2018-02-04,"US",2812
2018-02-05,"US",2819
2018-02-06,"US",2840
2018-02-07,"US",2904
2018-02-08,"US",3015
2018-02-09,"US",2963
2018-02-10,"US",2931
2018-02-11,"US",2879
2018-02-12,"US",3028
2018-02-13,"US",3046
2018-02-14,"US",3101
2018-02-15,"US",3103
2018-02-16,"US",3106
2018-02-17,"US",3127
2018-02-18,"US",3124
2018-02-19,"US",3215
2018-02-20,"US",3267
2018-02-21,"US",3260
2018-02-22,"US",3423
2018-02-23,"US",3424
2018-02-24,"US",3362
2018-02-25,"US",3416
2018-02-26,"US",3317
2018-02-27,"US",3225
2018-02-28,"US",3194
2018-03-01,"US",3355
2018-03-02,"US",3245
2018-03-03,"US",3259
2018-03-04,"US",3254
2018-03-05,"US",3185
2018-03-06,"US",3121
2018-03-07,"US",3016
2018-03-08,"US",3034
2018-03-09,"US",2990
2018-03-10,"US",3005
2018-03-11,"US",2961
2018-03-12,"US",2872
2018-03-13,"US",2916
2018-03-14,"US",2931
2018-03-15,"US",2865
2018-03-16,"US",2894
2018-03-17,"US",3042
2018-03-18,"US",3095
2018-03-19,"US",3108
2018-03-20,"US",3207
2018-03-21,"US",3112
2018-03-22,"US",3075
2018-03-23,"US",3104
2018-03-24,"US",3198
2018-03-25,"US",3212
2018-03-26,"US",3253
2018-03-27,"US",3305
2018-03-28,"US",3329
2018-03-29,"US",3457
2018-03-30,"US",3371
2018-03-31,"US",3492
2018-04-01,"US",3347
2018-04-02,"US",3443
2018-04-03,"US",3458
2018-04-04,"US",3569
2018-04-05,"US",3663
2018-04-06,"US",3733
2018-04-07,"US",3787
2018-04-08,"US",3905
2018-04-09,"US",3887
2018-04-10,"US",3879
2018-04-11,"US",3870
2018-04-12,"US",3799
2018-04-13,"US",3692
2018-04-14,"US",3783
2018-04-15,"US",3747
2018-04-16,"US",3788
2018-04-17,"US",3780
2018-04-18,"US",3912
2018-04-19,"US",3932
2018-04-20,"US",3985
2018-04-21,"US",3840
2018-04-22,"US",3850
2018-04-23,"US",3875
2018-04-24,"US",4036
2018-04-25,"US",4081
2018-04-26,"US",4093
2018-04-27,"US",4107
2018-04-28,"US",4167
2018-04-29,"US",4118
2018-04-30,"US",4120
2018-05-01,"US",4157
2018-05-02,"US",4214
2018-05-03,"US",4181
2018-05-04,"US",4174
2018-05-05,"US",4257
2018-05-06,"US",4319
2018-05-07,"US",4402
2018-05-08,"US",4506
2018-05-09,"US",4497
2018-05-10,"US",4620
2018-05-11,"US",4623
2018-05-12,"US",4577
2018-05-13,"US",4464
2018-05-14,"US",4613
2018-05-15,"US",4601
2018-05-16,"US",4552
2018-05-17,"US",4562
2018-05-18,"US",4521
2018-05-19,"US",4526
2018-05-20,"US",4576
2018-05-21,"US",4595
2018-05-22,"US",4653
2018-05-23,"US",4716
2018-05-24,"US",4734
2018-05-25,"US",4661
2018-05-26,"US",4699
2018-05-27,"US",4568
2018-05-28,"US",4715
2018-05-29,"US",4722
2018-05-30,"US",4623
2018-05-31,"US",4634
2018-06-01,"US",4551
2018-06-02,"US",4593
2018-06-03,"US",4637
2018-06-04,"US",4708
2018-06-05,"US",4558
2018-06-06,"US",4562
2018-06-07,"US",4539
2018-06-08,"US",4609
2018-06-09,"US",4783
2018-06-10,"US",4764
2018-06-11,"US",4928
2018-06-12,"US",5047
2018-06-13,"US",5137
2018-06-14,"US",5167
2018-06-15,"US",5181
2018-06-16,"US",5255
2018-06-17,"US",5182
2018-06-18,"US",5229
2018-06-19,"US",5086
2018-06-20,"US",5051
2018-06-21,"US",5044
2018-06-22,"US",5035
2018-06-23,"US",5139
2018-06-24,"US",5131
2018-06-25,"US",5122
2018-06-26,"US",4950
2018-06-27,"US",5130
2018-06-28,"US",5095
2018-06-29,"US",4963
2018-06-30,"US",4900
2018-07-01,"US",4917
2018-07-02,"US",4890
2018-07-03,"US",4949
2018-07-04,"US",4939
2018-07-05,"US",4975
2018-07-06,"US",4864
2018-07-07,"US",4833
2018-07-08,"US",4805
2018-07-09,"US",4922
2018-07-10,"US",4885
2018-07-11,"US",4912
2018-07-12,"US",5024
2018-07-13,"US",4994
2018-07-14,"US",4873
2018-07-15,"US",4867
2018-07-16,"US",4914
2018-07-17,"US",4761
2018-07-18,"US",4773
2018-07-19,"US",4817
2018-07-20,"US",4801
2018-07-21,"US",4824
2018-07-22,"US",4812
2018-07-23,"US",4822
2018-07-24,"US",4644
2018-07-25,"US",4753
2018-07-26,"US",4825
2018-07-27,"US",4906
2018-07-28,"US",4864
2018-07-29,"US",4896
2018-07-30,"US",4947
2018-07-31,"US",4982
2018-08-01,"US",4816
2018-08-02,"US",4746
2018-08-03,"US",4858
2018-08-04,"US",4901
2018-08-05,"US",4789
2018-08-06,"US",4898
2018-08-07,"US",4780
2018-08-08,"US",4832
2018-08-09,"US",4933
2018-08-10,"US",4826
2018-08-11,"US",4688
2018-08-12,"US",4595
2018-08-13,"US",4578
2018-08-14,"US",4459
2018-08-15,"US",4358
2018-08-16,"US",4439
2018-08-17,"US",4452
2018-08-18,"US",4573
2018-08-19,"US",4694
2018-08-20,"US",4859
2018-08-21,"US",4859
2018-08-22,"US",4679
2018-08-23,"US",4752
2018-08-24,"US",4689
2018-08-25,"US",4491
2018-08-26,"US",4456
2018-08-27,"US",4518
2018-08-28,"US",4528
2018-08-29,"US",4511
2018-08-30,"US",4450
2018-08-31,"US",4434
2018-09-01,"US",4420
2018-09-02,"US",4537
2018-09-03,"US",4502
2018-09-04,"US",4472
2018-09-05,"US",4350
2018-09-06,"US",4394
2018-09-07,"US",4301
2018-09-08,"US",4179
2018-09-09,"US",4258
2018-09-10,"US",4194
2018-09-11,"US",4203
2018-09-12,"US",4153
2018-09-13,"US",4086
2018-09-14,"US",4062
2018-09-15,"US",3950
2018-09-16,"US",4070
2018-09-17,"US",3975
2018-09-18,"US",3852
2018-09-19,"US",3978
2018-09-20,"US",3976
2018-09-21,"US",3972
2018-09-22,"US",3958
2018-09-23,"US",4085
2018-09-24,"US",4133
2018-09-25,"US",4026
2018-09-26,"US",4133
2018-09-27,"US",4143
2018-09-28,"US",4091
2018-09-29,"US",4112
2018-09-30,"US",4243
2018-10-01,"US",4223
2018-10-02,"US",4198
2018-10-03,"US",4116
2018-10-04,"US",3958
2018-10-05,"US",3989
2018-10-06,"US",4106
2018-10-07,"US",4019
2018-10-08,"US",3979
2018-10-09,"US",3913
2018-10-10,"US",3961
2018-10-11,"US",4006
2018-10-12,"US",4002
2018-10-13,"US",4055
2018-10-14,"US",4067
2018-10-15,"US",3979
2018-10-16,"US",3959
2018-10-17,"US",3922
2018-10-18,"US",3848
2018-10-19,"US",3810
2018-10-20,"US",3846
2018-10-21,"US",3811
2018-10-22,"US",3868
2018-10-23,"US",3907
2018-10-24,"US",3870
2018-10-25,"US",4006
2018-10-26,"US",3912
2018-10-27,"US",3859
2018-10-28,"US",3992
2018-10-29,"US",4004
2018-10-30,"US",3999
2018-10-31,"US",4161
2018-11-01,"US",4246
2018-11-02,"US",4280
2018-11-03,"US",4239
2018-11-04,"US",4100
2018-11-05,"US",4025
2018-11-06,"US",3899
2018-11-07,"US",3734
2018-11-08,"US",3727
2018-11-09,"US",3859
2018-11-10,"US",3743
2018-11-11,"US",3758
2018-11-12,"US",3806
2018-11-13,"US",3688
2018-11-14,"US",3632
2018-11-15,"US",3572
2018-11-16,"US",3602
2018-11-17,"US",3482
2018-11-18,"US",3581
2018-11-19,"US",3526
2018-11-20,"US",3497
2018-11-21,"US",3562
2018-11-22,"US",3661
2018-11-23,"US",3712
2018-11-24,"US",3682
2018-11-25,"US",3805
2018-11-26,"US",3826
2018-11-27,"US",3871
2018-11-28,"US",3918
2018-11-29,"US",3814
2018-11-30,"US",3854
2018-12-01,"US",3930
2018-12-02,"US",3922
2018-12-03,"US",3904
2018-12-04,"US",3931
2018-12-05,"US",3931
2018-12-06,"US",3960
2018-12-07,"US",4001
2018-12-08,"US",3950
2018-12-09,"US",3881
2018-12-10,"US",3883
2018-12-11,"US",4020
2018-12-12,"US",3998
2018-12-13,"US",4034
2018-12-14,"US",4001
2018-12-15,"US",3916
2018-12-16,"US",3780
2018-12-17,"US",3881
2018-12-18,"US",3718
2018-12-19,"US",3650
2018-12-20,"US",3674
2018-12-21,"US",3676
2018-12-22,"US",3824
2018-12-23,"US",3853
2018-12-24,"US",3950
2018-12-25,"US",3780
2018-12-26,"US",3711
2018-12-27,"US",3613
2018-12-28,"US",3575
2018-12-29,"US",3437
2018-12-30,"US",3460
2018-12-31,"US",3487
2019-01-01,"US",3488
2019-01-02,"US",3423
2019-01-03,"US",3321
2019-01-04,"US",3351
2019-01-05,"US",3335
2019-01-06,"US",3325
2019-01-07,"US",3378
2019-01-08,"US",3520
2019-01-09,"US",3492
2019-01-10,"US",3617
2019-01-11,"US",3577
2019-01-12,"US",3514
2019-01-13,"US",3484
2019-01-14,"US",3466
2019-01-15,"US",3386
2019-01-16,"US",3482
2019-01-17,"US",3458
2019-01-18,"US",3473
2019-01-19,"US",3472
2019-01-20,"US",3472
2019-01-21,"US",3549
2019-01-22,"US",3562
2019-01-23,"US",3667
2019-01-24,"US",3541
2019-01-25,"US",3646
2019-01-26,"US",3602
2019-01-27,"US",3543
2019-01-28,"US",3495
2019-01-29,"US",3547
2019-01-30,"US",3491
2019-01-31,"US",3507
2019-02-01,"US",3405
2019-02-02,"US",3295
2019-02-03,"US",3199
2019-02-04,"US",3213
2019-02-05,"US",3312
2019-02-06,"US",3361
2019-02-07,"US",3308
2019-02-08,"US",3226
2019-02-09,"US",3242
2019-02-10,"US",3108
2019-02-11,"US",3105
2019-02-12,"US",3225
2019-02-13,"US",3108
2019-02-14,"US",3033
2019-02-15,"US",2927
2019-02-16,"US",3038
2019-02-17,"US",3165
2019-02-18,"US",3198
2019-02-19,"US",3090
2019-02-20,"US",3028
2019-02-21,"US",3008
2019-02-22,"US",2953
2019-02-23,"US",2976
2019-02-24,"US",3045
2019-02-25,"US",3028
2019-02-26,"US",3038
2019-02-27,"US",3071
2019-02-28,"US",2948
2019-03-01,"US",2869
2019-03-02,"US",2915
2019-03-03,"US",2844
2019-03-04,"US",2794
2019-03-05,"US",2947
2019-03-06,"US",2993
2019-03-07,"US",2996
2019-03-08,"US",2994
2019-03-09,"US",2949
2019-03-10,"US",2988
2019-03-11,"US",3013
2019-03-12,"US",3070
2019-03-13,"US",3039
2019-03-14,"US",3044
2019-03-15,"US",2915
2019-03-16,"US",2745
2019-03-17,"US",2744
2019-03-18,"US",2917
2019-03-19,"US",2842
2019-03-20,"US",2736
2019-03-21,"US",2671
2019-03-22,"US",2690
2019-03-23,"US",2782
2019-03-24,"US",2782
2019-03-25,"US",2806
2019-03-26,"US",2779
2019-03-27,"US",2775
2019-03-28,"US",2694
2019-03-29,"US",2557
2019-03-30,"US",2715
2019-03-31,"US",2589
2019-04-01,"US",2416
2019-04-02,"US",2427
2019-04-03,"US",2382
2019-04-04,"US",2495
2019-04-05,"US",2506
2019-04-06,"US",2401
2019-04-07,"US",2443
2019-04-08,"US",2452
2019-04-09,"US",2401
2019-04-10,"US",2408
2019-04-11,"US",2432
2019-04-12,"US",2529
2019-04-13,"US",2553
2019-04-14,"US",2503
2019-04-15,"US",2609
2019-04-16,"US",2641
2019-04-17,"US",2644
2019-04-18,"US",2720
2019-04-19,"US",2752
2019-04-20,"US",2720
2019-04-21,"US",2774
2019-04-22,"US",2716
2019-04-23,"US",2736
2019-04-24,"US",2567
2019-04-25,"US",2574
2019-04-26,"US",2548
2019-04-27,"US",2522
2019-04-28,"US",2604
2019-04-29,"US",2652
2019-04-30,"US",2516
2019-05-01,"US",2506
2019-05-02,"US",2469
2019-05-03,"US",2462
2019-05-04,"US",2430
2019-05-05,"US",2377
2019-05-06,"US",2333
2019-05-07,"US",2417
2019-05-08,"US",2433
2019-05-09,"US",2348
2019-05-10,"US",2263
2019-05-11,"US",2219
2019-05-12,"US",2232
2019-05-13,"US",2336
2019-05-14,"US",2274
2019-05-15,"US",2131
2019-05-16,"US",2158
2019-05-17,"US",2112
2019-05-18,"US",2189
2019-05-19,"US",2016
2019-05-20,"US",2060
2019-05-21,"US",2101
2019-05-22,"US",1988
2019-05-23,"US",2116
2019-05-24,"US",2120
2019-05-25,"US",2199
2019-05-26,"US",2215
2019-05-27,"US",2322
2019-05-28,"US",2382
2019-05-29,"US",2487
2019-05-30,"US",2505
2019-05-31,"US",2615
2019-06-01,"US",2708
2019-06-02,"US",2824
2019-06-03,"US",2868
2019-06-04,"US",2936
2019-06-05,"US",2958
2019-06-06,"US",2964
2019-06-07,"US",2998
2019-06-08,"US",3056
2019-06-09,"US",3043
2019-06-10,"US",3027
2019-06-11,"US",3040
2019-06-12,"US",3149
2019-06-13,"US",3116
2019-06-14,"US",3123
2019-06-15,"US",3128
2019-06-16,"US",3143
2019-06-17,"US",3134
2019-06-18,"US",3227
2019-06-19,"US",3187
2019-06-20,"US",3117
2019-06-21,"US",3095
2019-06-22,"US",3202
2019-06-23,"US",3289
2019-06-24,"US",3402
2019-06-25,"US",3336
2019-06-26,"US",3248
2019-06-27,"US",3263
2019-06-28,"US",3194
2019-06-29,"US",3135
2019-06-30,"US",3156
2019-07-01,"US",3230
2019-07-02,"US",3245
2019-07-03,"US",3175
2019-07-04,"US",3127
2019-07-05,"US",3142
2019-07-06,"US",3126
2019-07-07,"US",3147
2019-07-08,"US",3064
2019-07-09,"US",3158
2019-07-10,"US",3259
2019-07-11,"US",3237
2019-07-12,"US",3145
2019-07-13,"US",3024
2019-07-14,"US",2939
2019-07-15,"US",2987
2019-07-16,"US",2965
2019-07-17,"US",2898
2019-07-18,"US",2775
2019-07-19,"US",2746
2019-07-20,"US",2876
2019-07-21,"US",2735
2019-07-22,"US",2740
2019-07-23,"US",2734
2019-07-24,"US",2774
2019-07-25,"US",2811
2019-07-26,"US",2905
2019-07-27,"US",2865
2019-07-28,"US",2966
2019-07-29,"US",2972
2019-07-30,"US",2945
2019-07-31,"US",2868
2019-08-01,"US",2857
2019-08-02,"US",2782
2019-08-03,"US",2713
2019-08-04,"US",2790
2019-08-05,"US",2725
2019-08-06,"US",2826
2019-08-07,"US",2841
2019-08-08,"US",2956
2019-08-09,"US",2926
2019-08-10,"US",3074
2019-08-11,"US",3032
2019-08-12,"US",3013
2019-08-13,"US",2917
2019-08-14,"US",2927
2019-08-15,"US",2970
2019-08-16,"US",2857
2019-08-17,"US",2919
2019-08-18,"US",2942
2019-08-19,"US",2951
2019-08-20,"US",3014
2019-08-21,"US",3059
2019-08-22,"US",2982
2019-08-23,"US",2919
2019-08-24,"US",2914
2019-08-25,"US",2745
2019-08-26,"US",2716
2019-08-27,"US",2703
2019-08-28,"US",2698
2019-08-29,"US",2574
2019-08-30,"US",2426
2019-08-31,"US",2320
2019-09-01,"US",2367
2019-09-02,"US",2369
2019-09-03,"US",2456
2019-09-04,"US",2301
2019-09-05,"US",2391
2019-09-06,"US",2398
